id_game,id_video
27611,http://youtube.com/watch?v=VPqCTgyM1RE 
27252,http://youtube.com/watch?v=PesJW6zAKus 
280,http://youtube.com/watch?v=j8NaZZa54cs 
47354,http://youtube.com/watch?v=fPtzg6c3ojo 
27162,http://youtube.com/watch?v=tLXvt-a6hXE 
9818,http://youtube.com/watch?v=2nBWWu-EXcA 
6812,http://youtube.com/watch?v=_aB4TsCFvLU 
37046,http://youtube.com/watch?v=iAszWla-yqg 
4184,http://youtube.com/watch?v=KflJDaHHyFk 
247557,http://youtube.com/watch?v=UPGbg75zJUU 
221854,http://youtube.com/watch?v=IsxJiyyyA38 
200590,http://youtube.com/watch?v=SLrHnBL5Jq0#http://youtube.com/watch?v=Ah9zkdL9Rac 
92017,http://youtube.com/watch?v=EAhe8ISoXbo 
67002,http://youtube.com/watch?v=v2Cb85jDxd0 
46494,http://youtube.com/watch?v=CE90-tqF82I 
24247,http://youtube.com/watch?v=iRsKix7Uc18 
8320,http://youtube.com/watch?v=ZMBPPAjcoxg#http://youtube.com/watch?v=NWrNhH78Q8Q 
409,http://youtube.com/watch?v=nTjWalXxz00 
264,http://youtube.com/watch?v=5B127P_9V-Y 
27820,http://youtube.com/watch?v=a-Ts-uaZDn4 
4043,http://youtube.com/watch?v=piuujuZpDFo 
640,http://youtube.com/watch?v=IktQHyLSEhE 
257,http://youtube.com/watch?v=L2dTwYk5Ytk 
438,http://youtube.com/watch?v=wDr2PQh_Lzs#http://youtube.com/watch?v=5P96UjZBZgM 
141,http://youtube.com/watch?v=P2KCjFATtBw 
24980,http://youtube.com/watch?v=oNJ4eSVhw0s 
224,http://youtube.com/watch?v=t9u1zMCos8w#http://youtube.com/watch?v=FyYuKx5D4AQ#http://youtube.com/watch?v=zR2syP_LoA8#http://youtube.com/watch?v=SuKYY6W-9XI 
7969,http://youtube.com/watch?v=OFUDxeZhhFM 
3081,http://youtube.com/watch?v=_XopALzMPJc 
1870,http://youtube.com/watch?v=xZl7ZiuWEJY 
24251,http://youtube.com/watch?v=18EsOoz4RhI 
6399,http://youtube.com/watch?v=ryvAHu2KKIU 
147,http://youtube.com/watch?v=YnJv026BsbU 
732,http://youtube.com/watch?v=vdlpWZpwOq0#http://youtube.com/watch?v=XuUc08d7hyU 
2699,http://youtube.com/watch?v=uU9w5yXAlj4 
923,http://youtube.com/watch?v=IulUB814Feg 
3803,http://youtube.com/watch?v=tXio5KTrf9g 
5883,http://youtube.com/watch?v=uF3TuWJSn3Y 
2913,http://youtube.com/watch?v=8QJwOAWazEw 
4196,http://youtube.com/watch?v=R4DzAGAmrcs 
5913,http://youtube.com/watch?v=651PdcFS0uU 
1016,http://youtube.com/watch?v=knDuCwfawt0 
237394,http://youtube.com/watch?v=ID1dWN3n7q4 
138773,http://youtube.com/watch?v=i0aRTeieOqE#http://youtube.com/watch?v=FtsLeVIM-dc 
136994,http://youtube.com/watch?v=vlVSJ0AvZe0 
101185,http://youtube.com/watch?v=T7_xxZVi6is 
79753,http://youtube.com/watch?v=ulM-5z9Jxqw 
62420,http://youtube.com/watch?v=QLO-MsyCiq0#http://youtube.com/watch?v=n0p7G_H1h70 
22297,http://youtube.com/watch?v=WqVG7XwKgk0 
9355,http://youtube.com/watch?v=ro88fB9Vjsc 
7426,http://youtube.com/watch?v=jUj54AGivh0 
5984,http://youtube.com/watch?v=cti6npcvJhU 
